IDParameter,IDMacroKind,IDParameterClass,IDUnit,Name,Position,DefaultValue,SourceReference,InOut,Optional,State,MinValue,MaxValue,IDGlobal
3108,226,7,0,Emitter,0,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3109,226,8,0,Base,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3110,226,32,0,Collector,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3111,226,12,0,GuardBase,3,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3112,226,13,0,GuardCollector,4,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3113,226,2,5,CollChargeTimeout,5,-1,,0,1,0,-1.0,1.0,636
3114,226,2,5,TurnOnTimeout,6,-1,,0,1,0,-1.0,1.0,635
3115,226,2,4,BaseVoltage,7,-1,,0,1,0,-1.0,10.0,634
3116,226,2,6,BaseCurrent,8,-1,,0,1,0,-1.0,0.5,633
3117,226,2,4,CollectorVoltage,9,-1,,0,1,0,-1.0,10.0,632
3118,226,2,6,CollectorCurrent,10,-1,,0,1,0,-1.0,0.5,628
3119,226,2,43,TestMode,11,-1,,0,0,0,0.0,0.0,353
3120,226,2,4,ValueOn,12,-1,,0,1,0,-1.0,10.0,630
3121,226,2,4,ValueOff,13,-1,,0,1,0,-1.0,10.0,629
3122,226,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,324
3123,226,2,31,TestResult,15,-1,,0,1,0,-99999999999.0,99999999999.0,319
3124,226,2,32,MeasureType,16,-1,,0,1,0,-99999999999.0,99999999999.0,355
3125,222,2,24,ContactMode,6,0,,0,1,0,0.0,1.0,0
3126,222,2,98,Wire,8,-1,,0,1,0,0.0,0.0,0
3127,228,9,0,Name,0,0,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,0.0,0
3128,228,2,6,Current,23,0,,0,1,0,0.0,0.5,0
3129,228,2,4,Volt,24,0,,0,1,0,0.0,100.0,0
3130,228,7,0,Anode,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,0.0,0.0,0
3131,228,8,0,Catode,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,0.0,0.0,0
3132,228,36,0,SensorPin,3,0,,0,0,0,0.0,0.0,0
3133,228,2,5,Time,4,0,,0,0,0,0.0,10.0,0
3134,228,2,15,XY_Measure,5,0,,0,0,0,0.0,1.0,0
3135,228,2,15,RGB_Measure,6,0,,0,0,0,0.0,1.0,0
3136,228,2,94,CaptureType,7,1,,0,0,0,0.0,2.0,0
3137,228,2,77,Range,8,1,,0,1,0,1.0,6.0,0
3138,228,2,9,FactorPWM,9,1,,0,1,0,0.0,15.0,0
3139,228,2,76,TableRef,10,0,,0,1,0,0.0,6.0,0
3140,228,2,9,HUE,11,0,,0,1,0,0.0,360.0,0
3141,228,2,9,HUE_LowLimit,12,0,,0,1,0,0.0,360.0,0
3142,228,2,9,HUE_HighLimit,13,360,,0,1,0,0.0,360.0,0
3143,228,2,9,Saturation,14,0,,0,1,0,0.0,100.0,0
3144,228,2,9,Sat_LowLimit,15,0,,0,1,0,0.0,100.0,0
3145,228,2,9,Sat_HighLimit,16,100,,0,1,0,0.0,100.0,0
3146,228,2,9,Intensity,17,60000,,0,1,0,0.0,99999.0,0
3147,228,2,9,Int_LowLimit,18,0,,0,1,0,0.0,99999.0,0
3148,228,2,9,Int_HighLimit,19,99999,,0,1,0,0.0,99999.0,0
3149,228,2,78,MeasView,20,1,,0,1,0,0.0,6.0,0
3150,228,2,31,TestResult,21,-1,,0,1,0,-1.0,3.0,555
3151,228,2,95,User,29,0,,0,1,0,0.0,3.0,0
3152,228,2,30,Watt,26,12,,0,1,0,0.0,100.0,0
3153,228,2,15,PowerCheck,25,0,,0,1,0,0.0,0.0,0
3154,228,5,9,Tolerance,27,30,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100.0,0
3155,228,2,5,Delay,28,0.1,,0,1,0,0.0,100.0,0
3156,228,2,99,Mode_PW,22,0,,0,1,0,0.0,0.0,0
3157,227,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
3158,227,40,0,ClusterName,1,HV230AC,,0,1,0,-99999999999.0,99999999999.0,0
3159,227,7,0,PinP,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3160,227,8,0,PinN,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3161,227,2,15,PowerCheck,4,0,,0,1,0,0.0,1.0,0
3162,227,2,30,Watt,5,12,,0,1,0,0.0,40.0,0
3163,227,2,9,Tolerance,6,10,,0,1,0,0.0,100.0,0
3164,227,2,5,Delay,7,0.1,,0,1,0,0.0,1000.0,0
3165,229,9,0,Name,0,0,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,0.0,0
3166,229,7,0,Anode,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,0.0,0.0,0
3167,229,8,0,Catode,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,0.0,0.0,0
3168,229,36,0,SensorPin,3,0,,0,0,0,0.0,0.0,0
3169,229,2,5,Time,4,0,,0,0,0,0.0,10.0,0
3170,229,2,94,CaptureType,5,1,,0,0,0,0.0,2.0,0
3171,229,2,77,Range,6,4,,0,1,0,1.0,6.0,0
3172,229,2,9,FactorPWM,7,1,,0,1,0,0.0,15.0,0
3173,229,2,76,TableRef,8,0,,0,1,0,0.0,6.0,0
3174,229,2,9,HUE,9,0,,0,1,0,0.0,360.0,0
3175,229,2,9,HUE_LowLimit,10,0,,0,1,0,0.0,360.0,0
3176,229,2,9,HUE_HighLimit,11,360,,0,1,0,0.0,360.0,0
3177,229,2,9,Saturation,12,0,,0,1,0,0.0,100.0,0
3178,229,2,9,Sat_LowLimit,13,0,,0,1,0,0.0,100.0,0
3179,229,2,9,Sat_HighLimit,14,100,,0,1,0,0.0,100.0,0
3180,229,2,9,Intensity,15,60000,,0,1,0,0.0,99999.0,0
3181,229,2,9,Int_LowLimit,16,0,,0,1,0,0.0,99999.0,0
3182,229,2,9,Int_HighLimit,17,99999,,0,1,0,0.0,99999.0,0
3183,229,2,78,MeasView,18,1,,0,1,0,0.0,6.0,0
3184,229,2,31,TestResult,19,-1,,0,1,0,-1.0,3.0,555
3185,229,2,99,Mode_PW,20,0,,0,1,0,0.0,0.0,0
3186,229,2,6,Current,21,0,,0,1,0,0.0,0.5,0
3187,229,2,4,Volt,22,0,,0,1,0,0.0,100.0,0
3188,229,2,15,PowerCheck,23,0,,0,1,0,0.0,0.0,0
3189,229,2,30,Watt,24,12,,0,1,0,0.0,100.0,0
3190,229,5,9,Tolerance,25,30,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100.0,0
3191,229,2,5,Delay,26,0.1,,0,1,0,0.0,100.0,0
3192,229,2,95,User,27,0,,0,1,0,0.0,3.0,0
3193,230,3,0,SolderJoint,0,0,,0,0,0,-99999999999.0,99999999999.0,0
3194,230,2,68,TempGradient,1,450,,0,0,0,10.0,2000.0,0
3195,230,2,67,SolderTemp,2,0,,0,0,0,0.0,650.0,0
3196,230,2,8,WireLength,3,0.002,,0,0,0,0.0,2.0,0
3197,230,2,67,PostTemp,4,0,,0,0,0,0.0,650.0,0
3198,230,2,5,PostTime,5,0.2,,0,0,0,0.0,300.0,0
3199,230,2,67,PreHeatTemp,6,0,,0,1,0,0.0,650.0,0
3200,230,2,5,WaitPreHeat,7,0,,0,1,0,0.0,300.0,0
3201,230,2,38,AngleStart,8,48,,0,1,0,0.0,225.0,0
3202,230,2,38,AngleRotation,9,0,,0,1,0,-225.0,225.0,0
3203,230,2,67,EndSoldTemp,10,-1,,0,1,0,-1.0,650.0,0
3204,230,2,69,WireSpeed,11,10,,0,1,0,1.0,100.0,0
3205,230,2,8,LaserID,12,0.0012,,0,1,0,-0.0035,0.004,0
3206,231,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
3207,231,1,0,Pattern,1,,,0,0,0,0.0,0.0,0
3208,232,55,0,SeqName,0,,,0,0,0,0.0,0.0,0
3209,232,1,0,UserParam,1,,,0,0,0,0.0,0.0,0
3210,233,28,0,SupplyP,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDSignal)=@15) AND ((tabPin.Test) LIKE 'F*')),0,1,0,0.0,0.0,0
3211,233,19,0,SupplyN,2,0,SELECT tabPin.IDPin FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)),0,1,0,0.0,0.0,0
3212,233,56,100,PWSelect,3,0,,0,0,0,0.0,0.0,0
3213,233,57,4,Voltage,4,0,,0,0,0,0.0,500.0,0
3214,233,58,6,Current,5,0,,0,1,0,0.0,99999999999.0,0
3215,233,59,5,Delay,6,0,,0,1,0,0.0,10.0,0
3216,234,56,100,PWSelect,2,0,,0,0,0,0.0,0.0,0
3217,234,2,4,Value,3,0,,0,1,0,-500.0,500.0,0
3218,234,2,9,TolP,4,10,,0,0,0,0.0,100.0,0
3219,234,2,9,TolN,5,10,,0,0,0,0.0,100.0,0
3220,235,3,0,SupplyP,0,0,,0,1,0,0.0,0.0,0
3221,235,2,6,CurrMin,3,-1,,0,1,0,-1.0,100.0,0
3222,235,2,6,CurrMax,4,-1,,0,1,0,-1.0,100.0,0
3223,233,2,102,ApplyMode,7,1,,0,1,0,0.0,0.0,0
3224,233,2,103,ConnectionMode,0,-1,,0,0,0,0.0,0.0,654
3225,236,56,101,PWSelect,2,0,,0,0,0,0.0,0.0,0
3226,235,56,100,PWSelect,2,0,,0,0,0,0.0,0.0,0
3227,235,3,0,SupplyN,1,0,,0,1,0,0.0,0.0,0
3228,234,3,0,SupplyP,0,0,,0,1,0,0.0,0.0,0
3229,234,3,0,SupplyN,1,0,,0,1,0,0.0,0.0,0
3230,236,3,0,SupplyP,0,0,,0,1,0,0.0,0.0,0
3231,236,3,0,SupplyN,1,0,,0,1,0,0.0,0.0,0
3232,257,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,303
3233,257,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
3234,257,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
3235,257,8,0,Anode,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3236,257,32,0,Catode,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3237,257,22,0,SenseAnode,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3238,257,23,0,SenseCatode,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3239,257,12,0,GuardAnode,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3240,257,13,0,GuardCatode,8,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3241,257,37,0,SenseGuardAnode,9,,,0,1,0,-99999999999.0,99999999999.0,0
3242,257,38,0,SenseGuardCatode,10,,,0,1,0,-99999999999.0,99999999999.0,0
3243,257,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
3244,257,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,331
3245,257,2,35,JunctionMode,13,0,,0,1,0,-99999999999.0,99999999999.0,0
3246,257,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,318
3247,257,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,332
3248,257,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,323
3249,257,2,5,Time,17,-1,,0,1,0,-1.0,1.0,341
3250,257,2,6,Current,18,-1,,0,1,0,-1.0,0.5,327
3251,257,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
3252,257,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
3253,257,24,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
3254,257,25,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
3255,257,26,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
3256,257,27,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
3257,258,2,4,Value,0,-1,,0,1,0,-1.0,100.0,383
3258,258,2,9,TolPos,1,20,,0,0,0,0.0,100.0,0
3259,258,2,9,TolNeg,2,20,,0,0,0,0.0,100.0,0
3260,258,8,0,Anode,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3261,258,32,0,Catode,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3262,258,22,0,SenseAnode,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3263,258,23,0,SenseCatode,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3264,258,12,0,GuardAnode,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3265,258,13,0,GuardCatode,8,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3266,258,37,0,SenseGuardAnode,9,,,0,1,0,-99999999999.0,99999999999.0,0
3267,258,38,0,SenseGuardCatode,10,,,0,1,0,-99999999999.0,99999999999.0,0
3268,258,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
3269,258,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,331
3270,258,2,35,JunctionMode,13,1,,0,1,0,-99999999999.0,99999999999.0,0
3271,258,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,318
3272,258,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,332
3273,258,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,323
3274,258,2,5,Time,17,-1,,0,1,0,-1.0,1.0,384
3275,258,2,6,Current,18,-1,,0,1,0,-1.0,0.5,385
3276,258,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
3277,258,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
3278,258,24,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
3279,258,25,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
3280,258,26,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
3281,258,27,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
3282,259,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,303
3283,259,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
3284,259,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
3285,259,8,0,Anode,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3286,259,7,0,Catode,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3287,259,23,0,SenseAnode,5,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3288,259,22,0,SenseCatode,6,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3289,259,13,0,GuardAnode,7,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3290,259,12,0,GuardCatode,8,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3291,259,38,0,SenseGuardAnode,9,0,,0,1,0,-99999999999.0,99999999999.0,0
3292,259,37,0,SenseGuardCatode,10,0,,0,1,0,-99999999999.0,99999999999.0,0
3293,259,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
3294,259,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,331
3295,259,2,35,JunctionMode,13,0,,0,1,0,-99999999999.0,99999999999.0,0
3296,259,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,318
3297,259,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,332
3298,259,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,323
3299,259,2,5,Time,17,-1,,0,1,0,-1.0,1.0,341
3300,259,2,6,Current,18,-1,,0,1,0,-1.0,0.5,327
3301,259,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
3302,259,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
3303,259,26,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
3304,259,27,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
3305,259,24,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
3306,259,25,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
3307,260,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,303
3308,260,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
3309,260,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
3310,260,32,0,Anode,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3311,260,8,0,Catode,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3312,260,22,0,SenseAnode,5,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3313,260,23,0,SenseCatode,6,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3314,260,12,0,GuardAnode,7,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3315,260,13,0,GuardCatode,8,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3316,260,37,0,SenseGuardAnode,9,0,,0,1,0,-99999999999.0,99999999999.0,0
